r,t,f,y,UseByTechnologyAnnual
REGION1,LNDAGRPHL_VIC01,LSGCHRPHL_VI,2028,0.0002
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2018,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2019,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2020,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2021,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2022,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2023,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2024,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2025,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2026,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2027,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2028,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2029,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2030,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2031,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2032,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2033,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2034,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2035,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2036,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2037,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2038,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2039,1.7742
REGION1,LNDAGRPHL_VIC01,WTRPRCPHL_VI,2040,1.7742
REGION1,LNDCONHRPHL_VI,LPHL_VI,2018,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2019,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2020,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2021,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2022,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2023,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2024,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2025,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2026,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2027,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2028,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2029,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2030,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2031,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2032,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2033,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2034,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2035,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2036,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2037,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2038,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2039,0.625
REGION1,LNDCONHRPHL_VI,LPHL_VI,2040,0.625
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2018,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2019,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2020,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2021,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2022,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2023,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2024,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2025,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2026,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2027,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2028,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2029,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2030,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2031,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2032,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2033,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2034,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2035,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2036,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2037,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2038,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2039,0.3774
REGION1,LNDMAIHRPHL_VI,LPHL_VI,2040,0.3774
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2018,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2019,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2020,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2021,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2022,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2023,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2024,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2025,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2026,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2027,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2028,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2029,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2030,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2031,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2032,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2033,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2034,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2035,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2036,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2037,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2038,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2039,0.4348
REGION1,LNDRCDHRPHL_VI,LPHL_VI,2040,0.4348
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2018,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2019,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2020,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2021,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2022,0.3369
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2023,0.3369
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2024,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2025,0.3369
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2026,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2027,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2028,0.3369
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2029,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2030,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2031,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2032,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2033,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2034,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2035,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2036,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2037,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2038,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2039,0.3371
REGION1,LNDSGCHIPHL_VI,LPHL_VI,2040,0.3371
REGION1,LNDSGCHRPHL_VI,LPHL_VI,2022,0.0002
REGION1,LNDSGCHRPHL_VI,LPHL_VI,2023,0.0002
REGION1,LNDSGCHRPHL_VI,LPHL_VI,2025,0.0002
REGION1,LNDSGCHRPHL_VI,LPHL_VI,2028,0.0002
REGION1,PWRGEOP01,PWRGEO,2018,0.224
REGION1,PWRGEOP01,PWRGEO,2019,0.224
REGION1,PWRGEOP01,PWRGEO,2020,0.185
REGION1,PWRGEOP01,PWRGEO,2021,0.074
REGION1,PWRGEOP01,PWRGEO,2022,0.15
REGION1,PWRGEOP01,PWRGEO,2023,0.15
REGION1,PWRGEOP01,PWRGEO,2024,0.113
REGION1,PWRGEOP01,PWRGEO,2025,0.15
REGION1,PWRGEOP01,PWRGEO,2026,0.15
REGION1,PWRGEOP01,PWRGEO,2027,0.113
REGION1,PWRGEOP01,PWRGEO,2028,0.15
REGION1,PWRGEOP01,PWRGEO,2029,0.15
REGION1,PWRGEOP01,PWRGEO,2030,0.076
REGION1,PWRGEOP01,PWRGEO,2031,0.15
REGION1,PWRGEOP01,PWRGEO,2032,0.187
REGION1,PWRGEOP01,PWRGEO,2033,0.15
REGION1,PWRGEOP01,PWRGEO,2034,0.1123
REGION1,PWRGEOP01,PWRGEO,2035,0.15
REGION1,PWRGEOP01,PWRGEO,2036,0.037
REGION1,PWRGEOP01,PWRGEO,2037,0.15
REGION1,PWRGEOP01,PWRGEO,2038,0.0753
REGION1,PWRGEOP01,PWRGEO,2039,0.076
REGION1,PWRGEOP01,PWRGEO,2040,0.076
REGION1,PWRGEOP01,PWRWATPHL_VI,2018,0.224
REGION1,PWRGEOP01,PWRWATPHL_VI,2019,0.224
REGION1,PWRGEOP01,PWRWATPHL_VI,2020,0.185
REGION1,PWRGEOP01,PWRWATPHL_VI,2021,0.074
REGION1,PWRGEOP01,PWRWATPHL_VI,2022,0.15
REGION1,PWRGEOP01,PWRWATPHL_VI,2023,0.15
REGION1,PWRGEOP01,PWRWATPHL_VI,2024,0.113
REGION1,PWRGEOP01,PWRWATPHL_VI,2025,0.15
REGION1,PWRGEOP01,PWRWATPHL_VI,2026,0.15
REGION1,PWRGEOP01,PWRWATPHL_VI,2027,0.113
REGION1,PWRGEOP01,PWRWATPHL_VI,2028,0.15
REGION1,PWRGEOP01,PWRWATPHL_VI,2029,0.15
REGION1,PWRGEOP01,PWRWATPHL_VI,2030,0.076
REGION1,PWRGEOP01,PWRWATPHL_VI,2031,0.15
REGION1,PWRGEOP01,PWRWATPHL_VI,2032,0.187
REGION1,PWRGEOP01,PWRWATPHL_VI,2033,0.15
REGION1,PWRGEOP01,PWRWATPHL_VI,2034,0.1123
REGION1,PWRGEOP01,PWRWATPHL_VI,2035,0.15
REGION1,PWRGEOP01,PWRWATPHL_VI,2036,0.037
REGION1,PWRGEOP01,PWRWATPHL_VI,2037,0.15
REGION1,PWRGEOP01,PWRWATPHL_VI,2038,0.0753
REGION1,PWRGEOP01,PWRWATPHL_VI,2039,0.076
REGION1,PWRGEOP01,PWRWATPHL_VI,2040,0.076
REGION1,PWRSOLP01,PWRSOL,2020,0.039
REGION1,PWRSOLP01,PWRSOL,2021,0.113
REGION1,PWRSOLP01,PWRSOL,2022,0.037
REGION1,PWRSOLP01,PWRSOL,2023,0.074
REGION1,PWRSOLP01,PWRSOL,2024,0.037
REGION1,PWRSOLP01,PWRSOL,2025,0.037
REGION1,PWRSOLP01,PWRSOL,2026,0.074
REGION1,PWRSOLP01,PWRSOL,2027,0.074
REGION1,PWRSOLP01,PWRSOL,2028,0.074
REGION1,PWRSOLP01,PWRSOL,2029,0.074
REGION1,PWRSOLP01,PWRSOL,2030,0.074
REGION1,PWRSOLP01,PWRSOL,2031,0.074
REGION1,PWRSOLP01,PWRSOL,2032,0.037
REGION1,PWRSOLP01,PWRSOL,2033,0.037
REGION1,PWRSOLP01,PWRSOL,2034,0.074
REGION1,PWRSOLP01,PWRSOL,2035,0.037
REGION1,PWRSOLP01,PWRSOL,2036,0.113
REGION1,PWRSOLP01,PWRSOL,2037,0.037
REGION1,PWRSOLP01,PWRSOL,2038,0.0747
REGION1,PWRSOLP01,PWRSOL,2039,0.074
REGION1,PWRSOLP01,PWRSOL,2040,0.074
REGION1,PWRTRNP01,ELCP01,2018,0.2018
REGION1,PWRTRNP01,ELCP01,2019,0.2018
REGION1,PWRTRNP01,ELCP01,2020,0.2018
REGION1,PWRTRNP01,ELCP01,2021,0.2018
REGION1,PWRTRNP01,ELCP01,2022,0.2018
REGION1,PWRTRNP01,ELCP01,2023,0.2018
REGION1,PWRTRNP01,ELCP01,2024,0.2018
REGION1,PWRTRNP01,ELCP01,2025,0.2018
REGION1,PWRTRNP01,ELCP01,2026,0.2018
REGION1,PWRTRNP01,ELCP01,2027,0.2018
REGION1,PWRTRNP01,ELCP01,2028,0.2018
REGION1,PWRTRNP01,ELCP01,2029,0.2018
REGION1,PWRTRNP01,ELCP01,2030,0.2018
REGION1,PWRTRNP01,ELCP01,2031,0.2018
REGION1,PWRTRNP01,ELCP01,2032,0.2018
REGION1,PWRTRNP01,ELCP01,2033,0.2018
REGION1,PWRTRNP01,ELCP01,2034,0.2018
REGION1,PWRTRNP01,ELCP01,2035,0.2018
REGION1,PWRTRNP01,ELCP01,2036,0.2018
REGION1,PWRTRNP01,ELCP01,2037,0.2018
REGION1,PWRTRNP01,ELCP01,2038,0.2018
REGION1,PWRTRNP01,ELCP01,2039,0.2018
REGION1,PWRTRNP01,ELCP01,2040,0.2018
REGION1,PWRWNDP01,PWRWND,2021,0.037
REGION1,PWRWNDP01,PWRWND,2022,0.037
REGION1,PWRWNDP01,PWRWND,2024,0.074
REGION1,PWRWNDP01,PWRWND,2025,0.037
REGION1,PWRWNDP01,PWRWND,2027,0.037
REGION1,PWRWNDP01,PWRWND,2030,0.074
REGION1,PWRWNDP01,PWRWND,2033,0.037
REGION1,PWRWNDP01,PWRWND,2034,0.0377
REGION1,PWRWNDP01,PWRWND,2035,0.037
REGION1,PWRWNDP01,PWRWND,2036,0.074
REGION1,PWRWNDP01,PWRWND,2037,0.037
REGION1,PWRWNDP01,PWRWND,2038,0.074
REGION1,PWRWNDP01,PWRWND,2039,0.074
REGION1,PWRWNDP01,PWRWND,2040,0.074
REGION1,UPSCON001,CRPCON,2018,0.1
REGION1,UPSCON001,CRPCON,2019,0.1
REGION1,UPSCON001,CRPCON,2020,0.1
REGION1,UPSCON001,CRPCON,2021,0.1
REGION1,UPSCON001,CRPCON,2022,0.1
REGION1,UPSCON001,CRPCON,2023,0.1
REGION1,UPSCON001,CRPCON,2024,0.1
REGION1,UPSCON001,CRPCON,2025,0.1
REGION1,UPSCON001,CRPCON,2026,0.1
REGION1,UPSCON001,CRPCON,2027,0.1
REGION1,UPSCON001,CRPCON,2028,0.1
REGION1,UPSCON001,CRPCON,2029,0.1
REGION1,UPSCON001,CRPCON,2030,0.1
REGION1,UPSCON001,CRPCON,2031,0.1
REGION1,UPSCON001,CRPCON,2032,0.1
REGION1,UPSCON001,CRPCON,2033,0.1
REGION1,UPSCON001,CRPCON,2034,0.1
REGION1,UPSCON001,CRPCON,2035,0.1
REGION1,UPSCON001,CRPCON,2036,0.1
REGION1,UPSCON001,CRPCON,2037,0.1
REGION1,UPSCON001,CRPCON,2038,0.1
REGION1,UPSCON001,CRPCON,2039,0.1
REGION1,UPSCON001,CRPCON,2040,0.1
REGION1,UPSMIX001,BIODSL,2018,0.2
REGION1,UPSMIX001,BIODSL,2019,0.2
REGION1,UPSMIX001,BIODSL,2020,0.2
REGION1,UPSMIX001,BIODSL,2021,0.2
REGION1,UPSMIX001,BIODSL,2022,0.2
REGION1,UPSMIX001,BIODSL,2023,0.2
REGION1,UPSMIX001,BIODSL,2024,0.2
REGION1,UPSMIX001,BIODSL,2025,0.2
REGION1,UPSMIX001,BIODSL,2026,0.2
REGION1,UPSMIX001,BIODSL,2027,0.2
REGION1,UPSMIX001,BIODSL,2028,0.2
REGION1,UPSMIX001,BIODSL,2029,0.2
REGION1,UPSMIX001,BIODSL,2030,0.2
REGION1,UPSMIX001,BIODSL,2031,0.2
REGION1,UPSMIX001,BIODSL,2032,0.2
REGION1,UPSMIX001,BIODSL,2033,0.2
REGION1,UPSMIX001,BIODSL,2034,0.2
REGION1,UPSMIX001,BIODSL,2035,0.2
REGION1,UPSMIX001,BIODSL,2036,0.2
REGION1,UPSMIX001,BIODSL,2037,0.2
REGION1,UPSMIX001,BIODSL,2038,0.2
REGION1,UPSMIX001,BIODSL,2039,0.2
REGION1,UPSMIX001,BIODSL,2040,0.2
REGION1,UPSMIX001,DSL,2018,0.2
REGION1,UPSMIX001,DSL,2019,0.2
REGION1,UPSMIX001,DSL,2020,0.2
REGION1,UPSMIX001,DSL,2021,0.2
REGION1,UPSMIX001,DSL,2022,0.2
REGION1,UPSMIX001,DSL,2023,0.2
REGION1,UPSMIX001,DSL,2024,0.2
REGION1,UPSMIX001,DSL,2025,0.2
REGION1,UPSMIX001,DSL,2026,0.2
REGION1,UPSMIX001,DSL,2027,0.2
REGION1,UPSMIX001,DSL,2028,0.2
REGION1,UPSMIX001,DSL,2029,0.2
REGION1,UPSMIX001,DSL,2030,0.2
REGION1,UPSMIX001,DSL,2031,0.2
REGION1,UPSMIX001,DSL,2032,0.2
REGION1,UPSMIX001,DSL,2033,0.2
REGION1,UPSMIX001,DSL,2034,0.2
REGION1,UPSMIX001,DSL,2035,0.2
REGION1,UPSMIX001,DSL,2036,0.2
REGION1,UPSMIX001,DSL,2037,0.2
REGION1,UPSMIX001,DSL,2038,0.2
REGION1,UPSMIX001,DSL,2039,0.2
REGION1,UPSMIX001,DSL,2040,0.2
REGION1,UPSMIX002,BIOETH,2018,0.2
REGION1,UPSMIX002,BIOETH,2019,0.2
REGION1,UPSMIX002,BIOETH,2020,0.2
REGION1,UPSMIX002,BIOETH,2021,0.2
REGION1,UPSMIX002,BIOETH,2022,0.2
REGION1,UPSMIX002,BIOETH,2023,0.2
REGION1,UPSMIX002,BIOETH,2024,0.2
REGION1,UPSMIX002,BIOETH,2025,0.2
REGION1,UPSMIX002,BIOETH,2026,0.2
REGION1,UPSMIX002,BIOETH,2027,0.2
REGION1,UPSMIX002,BIOETH,2028,0.2
REGION1,UPSMIX002,BIOETH,2029,0.2
REGION1,UPSMIX002,BIOETH,2030,0.2
REGION1,UPSMIX002,BIOETH,2031,0.2
REGION1,UPSMIX002,BIOETH,2032,0.2
REGION1,UPSMIX002,BIOETH,2033,0.2
REGION1,UPSMIX002,BIOETH,2034,0.2
REGION1,UPSMIX002,BIOETH,2035,0.2
REGION1,UPSMIX002,BIOETH,2036,0.2
REGION1,UPSMIX002,BIOETH,2037,0.2
REGION1,UPSMIX002,BIOETH,2038,0.2
REGION1,UPSMIX002,BIOETH,2039,0.2
REGION1,UPSMIX002,BIOETH,2040,0.2
REGION1,UPSMIX002,GSL,2018,0.2
REGION1,UPSMIX002,GSL,2019,0.2
REGION1,UPSMIX002,GSL,2020,0.2
REGION1,UPSMIX002,GSL,2021,0.2
REGION1,UPSMIX002,GSL,2022,0.2
REGION1,UPSMIX002,GSL,2023,0.2
REGION1,UPSMIX002,GSL,2024,0.2
REGION1,UPSMIX002,GSL,2025,0.2
REGION1,UPSMIX002,GSL,2026,0.2
REGION1,UPSMIX002,GSL,2027,0.2
REGION1,UPSMIX002,GSL,2028,0.2
REGION1,UPSMIX002,GSL,2029,0.2
REGION1,UPSMIX002,GSL,2030,0.2
REGION1,UPSMIX002,GSL,2031,0.2
REGION1,UPSMIX002,GSL,2032,0.2
REGION1,UPSMIX002,GSL,2033,0.2
REGION1,UPSMIX002,GSL,2034,0.2
REGION1,UPSMIX002,GSL,2035,0.2
REGION1,UPSMIX002,GSL,2036,0.2
REGION1,UPSMIX002,GSL,2037,0.2
REGION1,UPSMIX002,GSL,2038,0.2
REGION1,UPSMIX002,GSL,2039,0.2
REGION1,UPSMIX002,GSL,2040,0.2
REGION1,UPSSGC001,CRPSGC,2018,0.1
REGION1,UPSSGC001,CRPSGC,2019,0.1
REGION1,UPSSGC001,CRPSGC,2020,0.1
REGION1,UPSSGC001,CRPSGC,2021,0.1
REGION1,UPSSGC001,CRPSGC,2022,0.1
REGION1,UPSSGC001,CRPSGC,2023,0.1
REGION1,UPSSGC001,CRPSGC,2024,0.1
REGION1,UPSSGC001,CRPSGC,2025,0.1
REGION1,UPSSGC001,CRPSGC,2026,0.1
REGION1,UPSSGC001,CRPSGC,2027,0.1
REGION1,UPSSGC001,CRPSGC,2028,0.1
REGION1,UPSSGC001,CRPSGC,2029,0.1
REGION1,UPSSGC001,CRPSGC,2030,0.1
REGION1,UPSSGC001,CRPSGC,2031,0.1
REGION1,UPSSGC001,CRPSGC,2032,0.1
REGION1,UPSSGC001,CRPSGC,2033,0.1
REGION1,UPSSGC001,CRPSGC,2034,0.1
REGION1,UPSSGC001,CRPSGC,2035,0.1
REGION1,UPSSGC001,CRPSGC,2036,0.1
REGION1,UPSSGC001,CRPSGC,2037,0.1
REGION1,UPSSGC001,CRPSGC,2038,0.1
REGION1,UPSSGC001,CRPSGC,2039,0.1
REGION1,UPSSGC001,CRPSGC,2040,0.1
